transaction_id,merchant,customer_id,timestamp,amount_inr,currency,method,status,failure_reason,retryable,historical_recovered
TXN-022834,EduPrime,CUST-03244,2026-07-31T15:53,13303.49,INR,netbanking,success,,false,false
TXN-022835,UrbanKart,CUST-04930,2026-07-21T03:37,2625.25,INR,upi,success,,false,false
TXN-022836,UrbanKart,CUST-06032,2026-07-22T23:37,2160.63,INR,netbanking,success,,false,false
TXN-022837,FitSpace,CUST-05754,2026-07-10T03:38,3077.67,INR,wallet,success,,false,false
TXN-022838,EduPrime,CUST-08474,2026-07-18T20:18,2380.69,INR,card,failed,bank_declined,true,false
TXN-022839,CloudKitchen,CUST-05757,2026-07-29T11:45,1699.71,INR,netbanking,success,,false,false
TXN-022840,UrbanKart,CUST-02944,2026-07-03T22:27,412.23,INR,netbanking,success,,false,false
TXN-022841,NovaMart,CUST-04312,2026-09-03T23:09,2578.67,INR,wallet,success,,false,false
TXN-022842,CloudKitchen,CUST-05023,2026-07-18T19:25,385.68,INR,netbanking,success,,false,false
TXN-022843,CloudKitchen,CUST-03768,2026-07-17T13:20,1380.59,INR,card,success,,false,false
TXN-022844,FitSpace,CUST-05075,2026-07-30T23:10,2713.16,INR,netbanking,success,,false,false
TXN-022845,CloudKitchen,CUST-02709,2026-08-06T15:31,910.79,INR,card,success,,false,false
TXN-022846,NovaMart,CUST-01583,2026-07-21T21:31,5536.74,INR,upi,success,,false,false
TXN-022847,CloudKitchen,CUST-09459,2026-07-25T10:37,1309.45,INR,netbanking,success,,false,false
TXN-022848,FitSpace,CUST-03499,2026-07-18T12:59,2090.78,INR,netbanking,success,,false,false
TXN-022849,CloudKitchen,CUST-07040,2026-07-17T23:52,1627.79,INR,upi,success,,false,false
TXN-022850,FitSpace,CUST-07652,2026-08-26T00:32,1605.6,INR,netbanking,success,,false,false
TXN-022851,EduPrime,CUST-03515,2026-08-01T04:38,2654.56,INR,netbanking,success,,false,false
TXN-022852,CloudKitchen,CUST-08137,2026-07-03T13:45,927.14,INR,netbanking,success,,false,false
TXN-022853,NovaMart,CUST-02003,2026-08-21T00:55,2436.04,INR,upi,success,,false,false
TXN-022854,CloudKitchen,CUST-00030,2026-08-14T02:05,1420.22,INR,wallet,success,,false,false
TXN-022855,FitSpace,CUST-07520,2026-08-05T02:28,1585.17,INR,card,success,,false,false
TXN-022856,NovaMart,CUST-04113,2026-08-31T22:25,3402.99,INR,wallet,success,,false,false
TXN-022857,CloudKitchen,CUST-09438,2026-08-24T08:00,1611.68,INR,card,failed,unknown,false,false
TXN-022858,NovaMart,CUST-04847,2026-08-04T00:45,1855.75,INR,card,success,,false,false
TXN-022859,EduPrime,CUST-05414,2026-07-04T06:54,1365.54,INR,wallet,success,,false,false
TXN-022860,FitSpace,CUST-01641,2026-08-02T19:24,3007.24,INR,wallet,failed,network_error,true,false
TXN-022861,NovaMart,CUST-06591,2026-07-01T20:56,2980.04,INR,wallet,failed,network_error,true,false
TXN-022862,FitSpace,CUST-09733,2026-08-17T06:01,1219.96,INR,netbanking,success,,false,false
TXN-022863,EduPrime,CUST-03785,2026-07-18T23:49,1889.24,INR,upi,success,,false,false
TXN-022864,NovaMart,CUST-01904,2026-08-06T17:46,626.13,INR,wallet,success,,false,false
TXN-022865,UrbanKart,CUST-00246,2026-08-03T04:20,329.46,INR,card,success,,false,false
TXN-022866,EduPrime,CUST-04353,2026-08-02T08:58,3512.19,INR,netbanking,success,,false,false
TXN-022867,EduPrime,CUST-01252,2026-08-10T11:36,1710.11,INR,upi,success,,false,false
TXN-022868,FitSpace,CUST-07790,2026-07-08T00:13,13832.04,INR,upi,success,,false,false
TXN-022869,FitSpace,CUST-04004,2026-08-13T09:11,292.42,INR,wallet,failed,bank_declined,true,true
TXN-022870,CloudKitchen,CUST-01045,2026-07-14T10:39,8352.65,INR,upi,failed,bank_declined,true,true
TXN-022871,FitSpace,CUST-00657,2026-08-09T22:07,1669.43,INR,netbanking,success,,false,false
TXN-022872,UrbanKart,CUST-09263,2026-07-11T17:13,2162.3,INR,wallet,success,,false,false
TXN-022873,EduPrime,CUST-03094,2026-08-01T06:55,1409.03,INR,card,success,,false,false
TXN-022874,FitSpace,CUST-09867,2026-08-27T12:40,680.24,INR,card,success,,false,false
TXN-022875,CloudKitchen,CUST-09899,2026-08-15T08:02,3288.45,INR,netbanking,success,,false,false
TXN-022876,NovaMart,CUST-03852,2026-07-20T10:42,869.35,INR,card,success,,false,false
TXN-022877,UrbanKart,CUST-06644,2026-08-08T10:56,1277.76,INR,wallet,failed,unknown,false,false
TXN-022878,EduPrime,CUST-05252,2026-07-19T19:17,3508.87,INR,upi,success,,false,false
TXN-022879,EduPrime,CUST-00679,2026-08-23T20:49,980.74,INR,netbanking,success,,false,false
TXN-022880,UrbanKart,CUST-07264,2026-08-09T05:02,6521.1,INR,upi,success,,false,false
TXN-022881,UrbanKart,CUST-02145,2026-07-29T17:43,4417.26,INR,wallet,success,,false,false
TXN-022882,UrbanKart,CUST-02057,2026-08-21T01:05,6380.67,INR,card,success,,false,false
TXN-022883,CloudKitchen,CUST-04396,2026-07-11T13:34,4671.52,INR,wallet,success,,false,false
TXN-022884,NovaMart,CUST-02687,2026-09-03T11:20,2360.4,INR,wallet,success,,false,false
TXN-022885,FitSpace,CUST-02306,2026-07-23T23:46,6009.42,INR,netbanking,success,,false,false
TXN-022886,CloudKitchen,CUST-07933,2026-07-05T01:04,2746.22,INR,card,success,,false,false
TXN-022887,EduPrime,CUST-01761,2026-08-05T09:17,4483.31,INR,card,failed,bank_declined,true,false
TXN-022888,NovaMart,CUST-05194,2026-08-27T19:08,2284.31,INR,card,failed,temporary_bank_issue,true,true
TXN-022889,EduPrime,CUST-01876,2026-08-10T07:51,4949.46,INR,upi,success,,false,false
TXN-022890,CloudKitchen,CUST-08966,2026-07-28T09:36,793.46,INR,wallet,success,,false,false
TXN-022891,UrbanKart,CUST-04546,2026-07-30T18:10,1231.8,INR,netbanking,success,,false,false
TXN-022892,UrbanKart,CUST-09216,2026-09-01T10:44,938.48,INR,card,success,,false,false
TXN-022893,UrbanKart,CUST-05496,2026-09-03T07:44,1115.96,INR,card,success,,false,false
TXN-022894,EduPrime,CUST-03958,2026-08-18T15:52,1811.73,INR,upi,success,,false,false
TXN-022895,NovaMart,CUST-03404,2026-07-29T11:41,1454.69,INR,netbanking,success,,false,false
TXN-022896,FitSpace,CUST-02292,2026-07-26T09:44,236.65,INR,upi,failed,limit_exceeded,false,false
TXN-022897,FitSpace,CUST-03642,2026-07-01T19:19,1113.23,INR,upi,success,,false,false
TXN-022898,NovaMart,CUST-01217,2026-07-25T20:00,1724.65,INR,wallet,success,,false,false
TXN-022899,UrbanKart,CUST-07424,2026-09-03T23:30,4142.31,INR,wallet,failed,bank_declined,true,false
TXN-022900,CloudKitchen,CUST-00478,2026-07-04T14:36,3493.6,INR,card,success,,false,false
TXN-022901,CloudKitchen,CUST-04815,2026-07-19T16:05,2243.27,INR,card,success,,false,false
TXN-022902,EduPrime,CUST-03753,2026-07-20T11:29,1001.72,INR,wallet,success,,false,false
TXN-022903,NovaMart,CUST-00234,2026-08-10T10:30,1801.79,INR,card,success,,false,false
TXN-022904,NovaMart,CUST-01100,2026-08-24T11:49,3242.91,INR,netbanking,success,,false,false
TXN-022905,EduPrime,CUST-07311,2026-07-22T05:57,3616.15,INR,wallet,failed,network_error,true,false
TXN-022906,NovaMart,CUST-04418,2026-07-23T07:44,1237.66,INR,netbanking,success,,false,false
TXN-022907,CloudKitchen,CUST-06712,2026-07-02T10:59,1451.37,INR,wallet,success,,false,false
TXN-022908,NovaMart,CUST-05228,2026-07-24T13:42,3089.29,INR,card,success,,false,false
TXN-022909,NovaMart,CUST-07248,2026-08-13T07:13,2957.21,INR,upi,success,,false,false
TXN-022910,FitSpace,CUST-03057,2026-07-20T06:54,3484.64,INR,upi,failed,network_error,true,true
TXN-022911,NovaMart,CUST-01526,2026-07-08T13:05,4465.28,INR,upi,success,,false,false
TXN-022912,FitSpace,CUST-06601,2026-09-03T06:25,919.08,INR,wallet,success,,false,false
TXN-022913,EduPrime,CUST-02322,2026-08-02T01:25,3193.22,INR,upi,success,,false,false
TXN-022914,UrbanKart,CUST-08005,2026-08-07T14:34,1501.3,INR,wallet,failed,network_error,true,false
TXN-022915,NovaMart,CUST-03979,2026-08-18T10:29,788.73,INR,card,success,,false,false
TXN-022916,UrbanKart,CUST-07488,2026-09-04T04:39,1440.34,INR,card,success,,false,false
TXN-022917,EduPrime,CUST-08601,2026-08-15T09:10,835.11,INR,card,failed,insufficient_funds,true,false
TXN-022918,CloudKitchen,CUST-07725,2026-08-25T19:15,4623.37,INR,upi,success,,false,false
TXN-022919,NovaMart,CUST-07222,2026-07-24T10:28,2722.11,INR,wallet,success,,false,false
TXN-022920,CloudKitchen,CUST-01931,2026-07-15T21:47,1090.79,INR,wallet,failed,insufficient_funds,true,true
TXN-022921,NovaMart,CUST-05958,2026-09-02T18:24,1798.17,INR,wallet,success,,false,false
TXN-022922,NovaMart,CUST-05029,2026-08-31T03:54,1862.71,INR,wallet,success,,false,false
TXN-022923,EduPrime,CUST-07158,2026-08-09T20:54,627.09,INR,netbanking,success,,false,false
TXN-022924,EduPrime,CUST-02966,2026-07-03T23:15,3018.36,INR,upi,success,,false,false
TXN-022925,UrbanKart,CUST-05707,2026-07-05T12:04,8007.74,INR,upi,success,,false,false
TXN-022926,NovaMart,CUST-01876,2026-08-24T21:09,8856.41,INR,upi,success,,false,false
TXN-022927,NovaMart,CUST-02027,2026-08-17T21:51,5947.88,INR,card,failed,insufficient_funds,true,false
TXN-022928,NovaMart,CUST-06451,2026-07-22T04:41,2948.63,INR,wallet,success,,false,false
TXN-022929,CloudKitchen,CUST-08435,2026-07-07T00:03,2546.9,INR,wallet,success,,false,false
TXN-022930,EduPrime,CUST-01601,2026-07-12T16:14,478.94,INR,wallet,success,,false,false
TXN-022931,CloudKitchen,CUST-03110,2026-08-16T20:03,613.6,INR,netbanking,success,,false,false
TXN-022932,NovaMart,CUST-05978,2026-07-04T14:11,2729.94,INR,upi,success,,false,false
TXN-022933,UrbanKart,CUST-04910,2026-07-17T01:44,1151.74,INR,card,success,,false,false
TXN-022934,FitSpace,CUST-05703,2026-08-06T19:29,1916.01,INR,card,success,,false,false
TXN-022935,FitSpace,CUST-02883,2026-08-27T01:58,783.29,INR,netbanking,failed,authentication_failed,false,false
TXN-022936,CloudKitchen,CUST-04998,2026-07-27T02:43,8284.25,INR,wallet,failed,expired_card,false,false
TXN-022937,NovaMart,CUST-08051,2026-09-01T18:56,1505.39,INR,netbanking,success,,false,false
TXN-022938,FitSpace,CUST-08383,2026-07-05T13:11,1524.92,INR,netbanking,success,,false,false
TXN-022939,CloudKitchen,CUST-04143,2026-09-03T12:42,5913.69,INR,upi,failed,network_error,true,false
TXN-022940,NovaMart,CUST-02209,2026-07-16T19:46,1841.49,INR,card,success,,false,false
TXN-022941,UrbanKart,CUST-04028,2026-07-18T15:58,600.72,INR,wallet,success,,false,false
TXN-022942,UrbanKart,CUST-04027,2026-07-17T18:54,4891.69,INR,upi,success,,false,false
TXN-022943,CloudKitchen,CUST-07484,2026-08-19T06:48,702.03,INR,upi,success,,false,false
TXN-022944,FitSpace,CUST-07125,2026-08-31T20:18,866.12,INR,card,failed,unknown,false,false
TXN-022945,EduPrime,CUST-06268,2026-08-02T22:03,778.05,INR,wallet,success,,false,false
TXN-022946,UrbanKart,CUST-05629,2026-07-20T19:02,1815.49,INR,netbanking,success,,false,false
TXN-022947,EduPrime,CUST-04254,2026-07-07T20:54,1367.67,INR,wallet,failed,bank_declined,true,false
TXN-022948,EduPrime,CUST-09964,2026-07-24T04:21,471.09,INR,netbanking,success,,false,false
TXN-022949,UrbanKart,CUST-03470,2026-09-01T02:14,3216.01,INR,upi,success,,false,false
TXN-022950,UrbanKart,CUST-07898,2026-07-16T04:45,507.09,INR,upi,success,,false,false
TXN-022951,EduPrime,CUST-04363,2026-08-31T16:35,6243.98,INR,wallet,success,,false,false
TXN-022952,EduPrime,CUST-04073,2026-07-30T11:57,2335.53,INR,wallet,success,,false,false
TXN-022953,FitSpace,CUST-06511,2026-07-22T14:40,3069.13,INR,upi,success,,false,false
TXN-022954,UrbanKart,CUST-08671,2026-08-30T16:01,5029.31,INR,netbanking,success,,false,false
TXN-022955,EduPrime,CUST-00893,2026-08-06T21:40,2617.46,INR,upi,success,,false,false
TXN-022956,FitSpace,CUST-07607,2026-07-19T19:18,4137.52,INR,card,success,,false,false
TXN-022957,NovaMart,CUST-01511,2026-08-22T02:18,2351.49,INR,netbanking,success,,false,false
TXN-022958,FitSpace,CUST-01687,2026-08-09T20:06,3508.14,INR,wallet,success,,false,false
TXN-022959,EduPrime,CUST-08182,2026-08-15T00:56,1165.32,INR,netbanking,success,,false,false
TXN-022960,FitSpace,CUST-03121,2026-08-31T03:20,1967.64,INR,netbanking,success,,false,false
TXN-022961,UrbanKart,CUST-01377,2026-07-20T04:28,255.24,INR,wallet,success,,false,false
TXN-022962,FitSpace,CUST-06077,2026-08-09T16:57,1026.51,INR,card,success,,false,false
TXN-022963,FitSpace,CUST-07329,2026-07-17T14:53,1184.74,INR,netbanking,success,,false,false
TXN-022964,CloudKitchen,CUST-01661,2026-08-04T04:04,265.76,INR,card,success,,false,false
TXN-022965,NovaMart,CUST-00798,2026-07-29T23:29,5722.73,INR,wallet,success,,false,false
TXN-022966,EduPrime,CUST-06158,2026-08-14T03:34,1855.94,INR,netbanking,success,,false,false
TXN-022967,EduPrime,CUST-04312,2026-07-29T13:12,1319.75,INR,upi,success,,false,false
TXN-022968,NovaMart,CUST-05381,2026-07-12T19:06,2976.49,INR,netbanking,success,,false,false
TXN-022969,NovaMart,CUST-08799,2026-08-12T20:49,1570.4,INR,wallet,success,,false,false
TXN-022970,NovaMart,CUST-03551,2026-07-06T22:47,4685.45,INR,wallet,success,,false,false
TXN-022971,UrbanKart,CUST-02672,2026-08-25T00:21,10649.87,INR,netbanking,success,,false,false
TXN-022972,CloudKitchen,CUST-05427,2026-07-17T18:27,2234.17,INR,upi,success,,false,false
TXN-022973,CloudKitchen,CUST-02660,2026-07-29T11:40,8094.78,INR,netbanking,failed,unknown,false,false
TXN-022974,CloudKitchen,CUST-08855,2026-08-01T01:46,867.93,INR,card,success,,false,false
TXN-022975,FitSpace,CUST-00158,2026-08-20T10:54,4713.22,INR,upi,success,,false,false
TXN-022976,UrbanKart,CUST-08408,2026-07-25T18:42,5964.12,INR,upi,failed,insufficient_funds,true,false
TXN-022977,NovaMart,CUST-01871,2026-08-17T14:05,542.95,INR,wallet,success,,false,false
TXN-022978,NovaMart,CUST-01733,2026-07-06T19:24,2878.41,INR,netbanking,success,,false,false
TXN-022979,NovaMart,CUST-01674,2026-07-22T23:17,5491.82,INR,wallet,success,,false,false
TXN-022980,NovaMart,CUST-05160,2026-08-21T19:14,8095.2,INR,wallet,failed,bank_declined,true,true
TXN-022981,CloudKitchen,CUST-01993,2026-08-01T04:32,3747.64,INR,card,success,,false,false
TXN-022982,NovaMart,CUST-00085,2026-08-01T14:42,2210.02,INR,upi,success,,false,false
TXN-022983,NovaMart,CUST-07426,2026-08-21T20:37,1274.77,INR,wallet,success,,false,false
TXN-022984,NovaMart,CUST-02093,2026-07-31T11:52,286.89,INR,upi,success,,false,false
TXN-022985,UrbanKart,CUST-07352,2026-08-30T02:20,3083.23,INR,upi,success,,false,false
TXN-022986,FitSpace,CUST-05831,2026-07-27T22:15,1115.43,INR,upi,failed,expired_card,false,false
TXN-022987,UrbanKart,CUST-03203,2026-09-03T09:51,1252.19,INR,netbanking,success,,false,false
TXN-022988,CloudKitchen,CUST-00330,2026-08-19T20:41,3227.02,INR,netbanking,success,,false,false
TXN-022989,FitSpace,CUST-04724,2026-09-01T23:13,762.51,INR,wallet,failed,bank_declined,true,true
TXN-022990,CloudKitchen,CUST-04989,2026-08-06T01:42,1325.07,INR,netbanking,failed,insufficient_funds,true,false
TXN-022991,FitSpace,CUST-04050,2026-08-03T00:35,5299.58,INR,netbanking,success,,false,false
TXN-022992,NovaMart,CUST-05179,2026-08-28T08:57,1266.37,INR,card,success,,false,false
TXN-022993,EduPrime,CUST-00106,2026-07-02T22:54,311.03,INR,netbanking,success,,false,false
TXN-022994,UrbanKart,CUST-04311,2026-07-13T11:53,11372.24,INR,netbanking,success,,false,false
TXN-022995,FitSpace,CUST-09287,2026-07-12T01:21,1665.69,INR,upi,success,,false,false
TXN-022996,NovaMart,CUST-04971,2026-07-08T09:43,11245.47,INR,wallet,success,,false,false
TXN-022997,NovaMart,CUST-01210,2026-08-11T04:13,730.39,INR,netbanking,success,,false,false
TXN-022998,FitSpace,CUST-03202,2026-07-16T11:29,131.43,INR,upi,success,,false,false
TXN-022999,NovaMart,CUST-06307,2026-07-09T04:12,11248.35,INR,card,success,,false,false
TXN-023000,FitSpace,CUST-08138,2026-07-13T05:49,777.77,INR,card,success,,false,false
TXN-023001,FitSpace,CUST-03612,2026-08-16T05:51,2308.87,INR,card,success,,false,false
TXN-023002,EduPrime,CUST-01030,2026-09-03T06:30,1070.76,INR,card,success,,false,false
TXN-023003,EduPrime,CUST-01496,2026-07-02T14:40,1485.72,INR,wallet,success,,false,false
TXN-023004,CloudKitchen,CUST-00396,2026-08-26T07:37,3354.99,INR,upi,success,,false,false
TXN-023005,NovaMart,CUST-07400,2026-09-01T11:00,4986.59,INR,card,failed,bank_declined,true,true
TXN-023006,FitSpace,CUST-01273,2026-08-18T07:17,1095.27,INR,upi,failed,unknown,false,false
TXN-023007,CloudKitchen,CUST-03716,2026-07-31T00:36,630.69,INR,upi,success,,false,false
TXN-023008,FitSpace,CUST-07336,2026-08-27T01:38,2349.26,INR,card,success,,false,false
TXN-023009,CloudKitchen,CUST-07111,2026-07-12T17:39,1043.19,INR,wallet,success,,false,false
TXN-023010,UrbanKart,CUST-08004,2026-07-01T22:59,15055.32,INR,netbanking,success,,false,false
TXN-023011,CloudKitchen,CUST-07815,2026-08-08T12:05,1411.03,INR,upi,success,,false,false
TXN-023012,NovaMart,CUST-00944,2026-08-30T08:47,2346.1,INR,upi,success,,false,false
TXN-023013,UrbanKart,CUST-09940,2026-08-16T23:02,415.99,INR,upi,success,,false,false
TXN-023014,NovaMart,CUST-00052,2026-08-05T00:35,1131.35,INR,wallet,success,,false,false
TXN-023015,CloudKitchen,CUST-08787,2026-07-17T12:58,4228.3,INR,netbanking,success,,false,false
TXN-023016,NovaMart,CUST-00970,2026-07-08T04:50,817.31,INR,card,success,,false,false
TXN-023017,CloudKitchen,CUST-04438,2026-07-05T13:43,300.96,INR,card,success,,false,false
TXN-023018,UrbanKart,CUST-08931,2026-07-15T04:10,2607.74,INR,netbanking,success,,false,false
TXN-023019,CloudKitchen,CUST-09486,2026-07-04T18:28,1213.22,INR,wallet,success,,false,false
TXN-023020,CloudKitchen,CUST-03926,2026-07-11T21:57,818.52,INR,upi,success,,false,false
TXN-023021,EduPrime,CUST-03725,2026-08-09T20:01,1319.5,INR,wallet,success,,false,false
TXN-023022,NovaMart,CUST-08906,2026-08-31T00:26,795.16,INR,wallet,success,,false,false
TXN-023023,CloudKitchen,CUST-00858,2026-08-16T19:42,519.46,INR,netbanking,success,,false,false
TXN-023024,NovaMart,CUST-03965,2026-08-22T00:39,1946.54,INR,upi,success,,false,false
TXN-023025,CloudKitchen,CUST-04711,2026-08-24T07:48,1215.33,INR,card,success,,false,false
TXN-023026,FitSpace,CUST-09981,2026-07-10T08:34,3036.36,INR,card,success,,false,false
TXN-023027,CloudKitchen,CUST-07035,2026-08-12T11:56,1502.98,INR,card,failed,temporary_bank_issue,true,true
TXN-023028,FitSpace,CUST-09077,2026-08-15T23:19,1403.79,INR,upi,failed,authentication_failed,false,false
TXN-023029,NovaMart,CUST-07315,2026-07-06T21:01,3502.22,INR,upi,success,,false,false
TXN-023030,NovaMart,CUST-05701,2026-08-17T01:15,786.99,INR,wallet,success,,false,false
TXN-023031,EduPrime,CUST-04261,2026-07-23T16:34,2247.34,INR,card,success,,false,false
TXN-023032,EduPrime,CUST-07537,2026-09-04T05:26,3868.17,INR,netbanking,success,,false,false
TXN-023033,CloudKitchen,CUST-03945,2026-07-22T14:48,426.63,INR,card,success,,false,false
TXN-023034,CloudKitchen,CUST-07357,2026-07-20T07:42,621.26,INR,wallet,success,,false,false
TXN-023035,FitSpace,CUST-06158,2026-07-28T00:47,1876.43,INR,card,failed,insufficient_funds,true,false
TXN-023036,EduPrime,CUST-07725,2026-08-19T02:28,11305.75,INR,wallet,success,,false,false
TXN-023037,NovaMart,CUST-05960,2026-08-02T08:08,3260.97,INR,card,failed,temporary_bank_issue,true,false
TXN-023038,UrbanKart,CUST-00683,2026-08-15T20:52,532.35,INR,card,success,,false,false
TXN-023039,CloudKitchen,CUST-09031,2026-09-02T16:09,34504.68,INR,netbanking,success,,false,false
TXN-023040,UrbanKart,CUST-09672,2026-07-17T15:53,2222.89,INR,upi,success,,false,false
TXN-023041,NovaMart,CUST-00546,2026-08-14T08:16,4065.42,INR,upi,success,,false,false
TXN-023042,CloudKitchen,CUST-01219,2026-07-16T12:51,2018.36,INR,upi,failed,bank_declined,true,true
TXN-023043,NovaMart,CUST-08288,2026-08-11T12:35,5314.9,INR,wallet,failed,insufficient_funds,true,false
TXN-023044,UrbanKart,CUST-06398,2026-07-25T17:20,2476.86,INR,card,success,,false,false
TXN-023045,UrbanKart,CUST-07742,2026-08-31T17:36,3229.28,INR,wallet,success,,false,false
TXN-023046,EduPrime,CUST-02285,2026-08-28T03:46,4858.02,INR,card,success,,false,false
TXN-023047,NovaMart,CUST-04146,2026-07-04T02:52,959.95,INR,upi,success,,false,false
TXN-023048,CloudKitchen,CUST-03508,2026-07-15T14:09,6518.61,INR,upi,success,,false,false
TXN-023049,EduPrime,CUST-01220,2026-07-08T19:29,3940.21,INR,netbanking,success,,false,false
TXN-023050,EduPrime,CUST-07472,2026-07-18T10:29,927.23,INR,card,success,,false,false
TXN-023051,UrbanKart,CUST-03475,2026-07-25T22:44,3331.8,INR,upi,success,,false,false
TXN-023052,CloudKitchen,CUST-01452,2026-08-10T19:38,1343.16,INR,upi,success,,false,false
TXN-023053,CloudKitchen,CUST-04180,2026-08-07T05:10,2357.95,INR,netbanking,success,,false,false
TXN-023054,UrbanKart,CUST-01118,2026-08-03T23:19,894.58,INR,wallet,success,,false,false
TXN-023055,FitSpace,CUST-00258,2026-07-21T19:04,2039.9,INR,upi,success,,false,false
TXN-023056,CloudKitchen,CUST-09844,2026-07-13T12:52,1057.62,INR,card,failed,insufficient_funds,true,false
TXN-023057,EduPrime,CUST-02701,2026-08-05T02:53,432.05,INR,netbanking,success,,false,false
TXN-023058,EduPrime,CUST-08632,2026-07-06T14:39,3772.23,INR,card,success,,false,false
TXN-023059,CloudKitchen,CUST-07473,2026-07-08T15:03,1650.34,INR,netbanking,success,,false,false
TXN-023060,NovaMart,CUST-07090,2026-07-15T23:31,1911.23,INR,card,success,,false,false
TXN-023061,UrbanKart,CUST-06105,2026-08-05T22:42,655.19,INR,upi,success,,false,false
TXN-023062,UrbanKart,CUST-00201,2026-08-21T06:20,1782.67,INR,wallet,success,,false,false
TXN-023063,UrbanKart,CUST-07259,2026-07-25T13:26,862.72,INR,upi,success,,false,false
TXN-023064,NovaMart,CUST-07452,2026-09-03T15:59,755.25,INR,upi,success,,false,false
TXN-023065,NovaMart,CUST-02357,2026-08-21T21:53,1962.57,INR,wallet,success,,false,false
TXN-023066,UrbanKart,CUST-06967,2026-09-03T03:12,3892.11,INR,upi,success,,false,false
TXN-023067,FitSpace,CUST-03604,2026-07-04T14:36,1822.26,INR,card,failed,limit_exceeded,false,false
TXN-023068,EduPrime,CUST-01971,2026-08-24T01:08,2021.44,INR,upi,success,,false,false
TXN-023069,FitSpace,CUST-09086,2026-07-02T22:52,779.59,INR,card,success,,false,false
TXN-023070,CloudKitchen,CUST-00878,2026-08-04T11:51,4102.59,INR,wallet,success,,false,false
TXN-023071,EduPrime,CUST-05795,2026-07-30T07:56,6137.61,INR,upi,failed,insufficient_funds,true,false
TXN-023072,NovaMart,CUST-09213,2026-08-06T05:47,1404.33,INR,netbanking,success,,false,false
TXN-023073,FitSpace,CUST-05171,2026-08-11T05:34,1386.68,INR,upi,success,,false,false
TXN-023074,UrbanKart,CUST-03721,2026-08-03T17:26,931.94,INR,card,failed,limit_exceeded,false,false
TXN-023075,UrbanKart,CUST-06244,2026-08-13T02:11,3190.57,INR,upi,success,,false,false
TXN-023076,EduPrime,CUST-01797,2026-07-04T05:40,2665.12,INR,netbanking,success,,false,false
TXN-023077,UrbanKart,CUST-09495,2026-08-02T18:12,4511.66,INR,netbanking,success,,false,false
TXN-023078,UrbanKart,CUST-06840,2026-07-02T17:40,2751.41,INR,netbanking,success,,false,false
TXN-023079,NovaMart,CUST-09997,2026-07-10T08:23,2439.22,INR,netbanking,failed,unknown,false,false
TXN-023080,CloudKitchen,CUST-03134,2026-08-23T08:16,2364.18,INR,card,failed,limit_exceeded,false,false
TXN-023081,CloudKitchen,CUST-03898,2026-08-16T23:04,6238.88,INR,card,success,,false,false
TXN-023082,EduPrime,CUST-06661,2026-08-04T02:25,740.64,INR,upi,success,,false,false
TXN-023083,CloudKitchen,CUST-05344,2026-08-11T14:09,779.29,INR,wallet,success,,false,false
TXN-023084,EduPrime,CUST-02740,2026-08-13T23:08,1592.77,INR,netbanking,success,,false,false
TXN-023085,FitSpace,CUST-01591,2026-08-05T01:30,2729.52,INR,upi,failed,bank_declined,true,true
TXN-023086,FitSpace,CUST-02985,2026-07-27T03:57,486.3,INR,netbanking,success,,false,false
TXN-023087,FitSpace,CUST-01525,2026-07-09T10:49,997.57,INR,wallet,success,,false,false
TXN-023088,CloudKitchen,CUST-08397,2026-07-15T21:03,217.11,INR,wallet,success,,false,false
TXN-023089,CloudKitchen,CUST-05073,2026-08-16T09:30,546.27,INR,netbanking,success,,false,false
TXN-023090,UrbanKart,CUST-05982,2026-08-06T21:04,1061.67,INR,card,success,,false,false
TXN-023091,CloudKitchen,CUST-04627,2026-07-03T00:44,2754.58,INR,netbanking,success,,false,false
TXN-023092,UrbanKart,CUST-09293,2026-07-29T16:38,614.79,INR,card,success,,false,false
TXN-023093,UrbanKart,CUST-08169,2026-09-03T05:29,329.82,INR,wallet,success,,false,false
TXN-023094,EduPrime,CUST-01225,2026-09-04T01:14,485.43,INR,card,success,,false,false
TXN-023095,CloudKitchen,CUST-04852,2026-08-16T08:08,3519.23,INR,card,success,,false,false
TXN-023096,UrbanKart,CUST-02704,2026-07-29T04:34,1303.13,INR,card,failed,insufficient_funds,true,false
TXN-023097,NovaMart,CUST-00521,2026-07-27T05:50,2509.6,INR,netbanking,success,,false,false
TXN-023098,CloudKitchen,CUST-08515,2026-07-15T08:16,1668.74,INR,upi,success,,false,false
TXN-023099,EduPrime,CUST-03533,2026-08-29T06:41,1622.91,INR,card,success,,false,false
TXN-023100,UrbanKart,CUST-07928,2026-07-27T02:06,243.18,INR,wallet,success,,false,false
TXN-023101,UrbanKart,CUST-00238,2026-08-06T01:11,2526.77,INR,upi,success,,false,false
TXN-023102,FitSpace,CUST-08888,2026-07-12T16:13,2858.66,INR,upi,success,,false,false
TXN-023103,FitSpace,CUST-09248,2026-08-23T09:07,1411.48,INR,wallet,success,,false,false
TXN-023104,NovaMart,CUST-02119,2026-07-22T02:58,1557.95,INR,card,success,,false,false
TXN-023105,EduPrime,CUST-02590,2026-08-11T06:28,866.48,INR,netbanking,success,,false,false
TXN-023106,UrbanKart,CUST-09232,2026-09-01T18:26,834.89,INR,upi,success,,false,false
TXN-023107,CloudKitchen,CUST-02914,2026-07-21T23:15,12644.19,INR,netbanking,success,,false,false
